,id,full_name,first_name,last_name,is_active
1696,76928,Roylee Hamilton,Roylee,Hamilton,0
1697,76929,Steve Hamilton,Steve,Hamilton,0
1698,2347,Tang Hamilton,Tang,Hamilton,0
1699,676,Thomas Hamilton,Thomas,Hamilton,0
1700,1985,Zendon Hamilton,Zendon,Hamilton,0
1701,903,Geert Hammink,Geert,Hammink,0
1702,67,Tom Hammonds,Tom,Hammonds,0
1703,1627773,AJ Hammons,AJ,Hammons,0
1704,1630181,R.J. Hampton,R.J.,Hampton,1
1705,241,Darrin Hancock,Darrin,Hancock,0
1706,1052,Ben Handlogten,Ben,Handlogten,0
1707,76935,Cecil Hankins,Cecil,Hankins,0
1708,76936,Phil Hankinson,Phil,Hankinson,0
1709,1628605,Dusty Hannahs,Dusty,Hannahs,0
1710,76937,Alex Hannum,Alex,Hannum,0
1711,76938,Don Hanrahan,Don,Hanrahan,0
1712,76939,Rollen Hans,Rollen,Hans,0
1713,203162,Ben Hansbrough,Ben,Hansbrough,0
1714,201946,Tyler Hansbrough,Tyler,Hansbrough,0
1715,76942,Bob Hansen,Bob,Hansen,0
1716,76940,Glenn Hansen,Glenn,Hansen,0
1717,76941,Lars Hansen,Lars,Hansen,0
1718,2580,Travis Hansen,Travis,Hansen,0
1719,1682,Reggie Hanson,Reggie,Hanson,0
1720,76944,Bill Hanzlik,Bill,Hanzlik,0
1721,202376,Luke Harangody,Luke,Harangody,0
1722,358,Anfernee Hardaway,Anfernee,Hardaway,0
1723,896,Tim Hardaway,Tim,Hardaway,0
1724,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,1
1725,201935,James Harden,James,Harden,1
1726,76945,Reggie Harding,Reggie,Harding,0
1727,76946,Charlie Hardnett,Charlie,Hardnett,0
1728,76947,Alan Hardy,Alan,Hardy,0
1729,1630702,Jaden Hardy,Jaden,Hardy,1
1730,76948,James Hardy,James,Hardy,0
1731,76949,John Hargis,John,Hargis,0
1732,203090,Maurice Harkless,Maurice,Harkless,0
1733,76950,Jerry Harkness,Jerry,Harkness,0
1734,76951,Skip Harlicka,Skip,Harlicka,0
1735,76952,Jerome Harmon,Jerome,Harmon,0
1736,157,Derek Harper,Derek,Harper,0
1737,1629607,Jared Harper,Jared,Harper,0
1738,202712,Justin Harper,Justin,Harper,0
1739,76954,Mike Harper,Mike,Harper,0
1740,166,Ron Harper,Ron,Harper,0
1741,1631199,Ron Harper Jr.,Ron,Harper Jr.,1
1742,1723,Matt Harpring,Matt,Harpring,0
1743,1626149,Montrezl Harrell,Montrezl,Harrell,1
1744,202725,Josh Harrellson,Josh,Harrellson,0
1745,2492,Adam Harrington,Adam,Harrington,0
1746,1733,Al Harrington,Al,Harrington,0
1747,2454,Junior Harrington,Junior,Harrington,0
1748,970,Othella Harrington,Othella,Harrington,0
1749,76956,Art Harris,Art,Harris,0
1750,76957,Bernie Harris,Bernie,Harris,0
1751,76959,Bob Harris,Bob,Harris,0
1752,76958,Chris Harris,Chris,Harris,0
1753,2734,Devin Harris,Devin,Harris,0
1754,203548,Elias Harris,Elias,Harris,0
1755,203914,Gary Harris,Gary,Harris,1
1756,1630223,Jalen Harris,Jalen,Harris,0
1757,203925,Joe Harris,Joe,Harris,1
1758,1630284,Kevon Harris,Kevon,Harris,1
1759,446,Lucious Harris,Lucious,Harris,0
1760,202412,Manny Harris,Manny,Harris,0
1761,200839,Mike Harris,Mike,Harris,0
1762,76960,Steve Harris,Steve,Harris,0
1763,202227,Terrel Harris,Terrel,Harris,0
1764,202699,Tobias Harris,Tobias,Harris,1
1765,76961,Tony Harris,Tony,Harris,0
1766,1626151,Aaron Harrison,Aaron,Harrison,0
1767,1626150,Andrew Harrison,Andrew,Harrison,0
1768,76962,Bob Harrison,Bob,Harrison,0
1769,2758,David Harrison,David,Harrison,0
1770,1627885,Shaquille Harrison,Shaquille,Harrison,0
1771,2078,Jason Hart,Jason,Hart,0
1772,1628404,Josh Hart,Josh,Hart,1
1773,1628392,Isaiah Hartenstein,Isaiah,Hartenstein,1
1774,176,Antonio Harvey,Antonio,Harvey,0
1775,2051,Donnell Harvey,Donnell,Harvey,0
1776,202238,Kenny Hasbrouck,Kenny,Hasbrouck,0
1777,321,Scott Haskin,Scott,Haskin,0
1778,76965,Clem Haskins,Clem,Haskins,0
1779,2617,Udonis Haslem,Udonis,Haslem,1
1780,2239,Trenton Hassell,Trenton,Hassell,0
1781,76967,Billy Hassett,Billy,Hassett,0
1782,76966,Joey Hassett,Joey,Hassett,0
1783,76968,Scott Hastings,Scott,Hastings,0
1784,2213,Kirk Haston,Kirk,Haston,0
1785,76969,Vern Hatton,Vern,Hatton,0
1786,1630573,Sam Hauser,Sam,Hauser,1
1787,76970,John Havlicek,John,Havlicek,0
1788,201150,Spencer Hawes,Spencer,Hawes,0
1789,76971,Steve Hawes,Steve,Hawes,0
1790,76972,Connie Hawkins,Connie,Hawkins,0
1791,765,Hersey Hawkins,Hersey,Hawkins,0
1792,1038,Juaquin Hawkins,Juaquin,Hawkins,0
1793,76974,Marshall Hawkins,Marshall,Hawkins,0
1794,1138,Michael Hawkins,Michael,Hawkins,0
1795,76975,Robert Hawkins,Robert,Hawkins,0
1796,76977,Tom Hawkins,Tom,Hawkins,0
1797,76978,Nate Hawthorne,Nate,Hawthorne,0
1798,101236,Chuck Hayes,Chuck,Hayes,0
1799,76979,Elvin Hayes,Elvin,Hayes,0
1800,2553,Jarvis Hayes,Jarvis,Hayes,0
1801,1629637,Jaxson Hayes,Jaxson,Hayes,1
1802,1630165,Killian Hayes,Killian,Hayes,1
1803,1628502,Nigel Hayes,Nigel,Hayes,0
1804,76980,Steve Hayes,Steve,Hayes,0
1805,202330,Gordon Hayward,Gordon,Hayward,1
1806,202351,Lazar Hayward,Lazar,Hayward,0
1807,2217,Brendan Haywood,Brendan,Haywood,0
1808,76981,Spencer Haywood,Spencer,Haywood,0
1809,76982,John W. Hazen,John W.,Hazen,0
1810,76983,Walt Hazzard,Walt,Hazzard,0
1811,101129,Luther Head,Luther,Head,0
1812,1049,Shane Heal,Shane,Heal,0
1813,76984,Brian Heaney,Brian,Heaney,0
1814,76985,Garfield Heard,Garfield,Heard,0
1815,203687,Reggie Hearn,Reggie,Hearn,0
1816,76986,Herm Hedderick,Herm,Hedderick,0
1817,76987,Alvin Heggs,Alvin,Heggs,0
1818,76988,Tom Heinsohn,Tom,Heinsohn,0
1819,76989,Dick Hemric,Dick,Hemric,0
1820,673,Alan Henderson,Alan,Henderson,0
1821,1538,Cedric Henderson,Cedric,Henderson,0
1822,76990,Cedric Henderson,Cedric,Henderson,0
1823,76991,Dave Henderson,Dave,Henderson,0
1824,76993,Gerald Henderson,Gerald,Henderson,0
1825,201945,Gerald Henderson,Gerald,Henderson,0
1826,1764,J.R. Henderson,J.R.,Henderson,0
1827,76992,Jerome Henderson,Jerome,Henderson,0
1828,76994,Kevin Henderson,Kevin,Henderson,0
1829,76996,Tom Henderson,Tom,Henderson,0
1830,971,Mark Hendrickson,Mark,Hendrickson,0
1831,76998,Larry Hennessy,Larry,Hennessy,0
1832,76999,Don Henriksen,Don,Henriksen,0
1833,1630565,Aaron Henry,Aaron,Henry,0
1834,77000,Al Henry,Al,Henry,0
1835,77004,Bill Henry,Bill,Henry,0
1836,77001,Carl Henry,Carl,Henry,0
1837,77002,Conner Henry,Conner,Henry,0
1838,1627988,Myke Henry,Myke,Henry,0
1839,77003,Skeeter Henry,Skeeter,Henry,0
1840,202333,Xavier Henry,Xavier,Henry,0
1841,203089,John Henson,John,Henson,0
1842,1667,Steve Henson,Steve,Henson,0
1843,77006,Bill Herman,Bill,Herman,0
1844,77007,Clarence Hermsen,Clarence,Hermsen,0
1845,1629608,Dewan Hernandez,Dewan,Hernandez,0
1846,1627823,Juancho Hernangomez,Juancho,Hernangomez,1
1847,1626195,Willy Hernangomez,Willy,Hernangomez,1
1848,1914,Chris Herren,Chris,Herren,0
1849,61,Carl Herrera,Carl,Herrera,0
1850,200835,Walter Herrmann,Walter,Herrmann,0
1851,1629639,Tyler Herro,Tyler,Herro,1
1852,77010,Keith Herron,Keith,Herron,0
1853,77011,Sidney Hertzberg,Sidney,Hertzberg,0
1854,1628987,Kevin Hervey,Kevin,Hervey,0
1855,77012,Fred Hetzel,Fred,Hetzel,0
1856,77013,Bill Hewitt,Bill,Hewitt,0
1857,77014,Jack Hewson,Jack,Hewson,0
1858,77015,Art Heyman,Art,Heyman,0
1859,1626209,Mario Hezonja,Mario,Hezonja,0
1860,201579,Roy Hibbert,Roy,Hibbert,0
1861,77016,Matthew Hickey,Matthew,Hickey,0
1862,1628439,Isaiah Hicks,Isaiah,Hicks,0
1863,77017,Phil Hicks,Phil,Hicks,0
1864,201581,JJ Hickson,JJ,Hickson,0
1865,1627741,Buddy Hield,Buddy,Hield,1
1866,202809,Cory Higgins,Cory,Higgins,0
1867,1848,Mike Higgins,Mike,Higgins,0
1868,77019,Rod Higgins,Rod,Higgins,0
1869,925,Sean Higgins,Sean,Higgins,0
1870,77021,Kenny Higgs,Kenny,Higgs,0
1871,77022,Johnny High,Johnny,High,0
1872,1629312,Haywood Highsmith,Haywood,Highsmith,1
1873,77023,Wayne Hightower,Wayne,Hightower,0
1874,77024,Armond Hill,Armond,Hill,0
1875,77025,Cleo Hill,Cleo,Hill,0
1876,77026,Gary Hill,Gary,Hill,0
1877,201588,George Hill,George,Hill,1
1878,255,Grant Hill,Grant,Hill,0
1879,201195,Herbert Hill,Herbert,Hill,0
1880,201941,Jordan Hill,Jordan,Hill,0
1881,1630792,Malcolm Hill,Malcolm,Hill,1
1882,203524,Solomon Hill,Solomon,Hill,0
1883,201631,Steven Hill,Steven,Hill,0
1884,238,Tyrone Hill,Tyrone,Hill,0
1885,77027,Art Hillhouse,Art,Hillhouse,0
1886,1626199,Darrun Hilliard,Darrun,Hilliard,0
1887,77028,Darnell Hillman,Darnell,Hillman,0
1888,77029,Fred Hilton,Fred,Hilton,0
1889,2550,Kirk Hinrich,Kirk,Hinrich,0
1890,77030,Roy Hinson,Roy,Hinson,0
1891,1630207,Nate Hinton,Nate,Hinton,0
1892,77031,Mel Hirsch,Mel,Hirsch,0
1893,77032,Lew Hitch,Lew,Hitch,0
1894,200823,Robert Hite,Robert,Hite,0
1895,1629658,Jaylen Hoard,Jaylen,Hoard,0
1896,202359,Darington Hobson,Darington,Hobson,0
1897,1106,Donald Hodge,Donald,Hodge,0
1898,101125,Julius Hodge,Julius,Hodge,0
1899,77034,Craig Hodges,Craig,Hodges,0
1900,77035,Adolph Hoefer,Adolph,Hoefer,0
1901,77036,Paul 'The Bear' Hoffman,Paul 'The Bear',Hoffman,0
1902,77037,Bob Hogsett,Bob,Hogsett,0
1903,77038,Paul Hogue,Paul,Hogue,0
1904,697,Fred Hoiberg,Fred,Hoiberg,0
1905,77039,Doug Holcomb,Doug,Holcomb,0
1906,2450,Randy Holcomb,Randy,Holcomb,0
1907,1628988,Aaron Holiday,Aaron,Holiday,1
1908,201950,Jrue Holiday,Jrue,Holiday,1
1909,203200,Justin Holiday,Justin,Holiday,1
1910,77040,Brad Holland,Brad,Holland,0
1911,77041,Joe Holland,Joe,Holland,0
1912,204066,John Holland,John,Holland,0
1913,77042,Wilbur Holland,Wilbur,Holland,0
1914,77043,Lionel Hollins,Lionel,Hollins,0
1915,200797,Ryan Hollins,Ryan,Hollins,0
1916,77044,Essie Hollis,Essie,Hollis,0
1917,1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,0
1918,1626158,Richaun Holmes,Richaun,Holmes,1
1919,1631096,Chet Holmgren,Chet,Holmgren,1
1920,77045,Jim Holstein,Jim,Holstein,0
1921,77046,Alvin Holt,Alvin,Holt,0
1922,77047,Michael Holton,Michael,Holton,0
1923,77048,Dick Holub,Dick,Holub,0
1924,77049,Joe Holup,Joe,Holup,0
1925,77050,Red Holzman,Red,Holzman,0
1926,1630258,Caleb Homesley,Caleb,Homesley,0
1927,1532,Jerald Honeycutt,Jerald,Honeycutt,0
1928,202715,Tyler Honeycutt,Tyler,Honeycutt,0
1929,1967,Derek Hood,Derek,Hood,0
1930,203918,Rodney Hood,Rodney,Hood,0
1931,77051,Tom Hoover,Tom,Hoover,0
1932,77052,Bob Hopkins,Bob,Hopkins,0
1933,77053,Dave Hoppen,Dave,Hoppen,0
1934,77054,Dennis Hopson,Dennis,Hopson,0
1935,203816,Scotty Hopson,Scotty,Hopson,0
1936,77055,Johnny Horan,Johnny,Horan,0
1937,77056,Cedrick Hordges,Cedrick,Hordges,0
1938,201143,Al Horford,Al,Horford,1
1939,77057,Tito Horford,Tito,Horford,0
1940,77058,Ron Horn,Ron,Horn,0
1941,204,Jeff Hornacek,Jeff,Hornacek,0
1942,202862,Dennis Horner,Dennis,Horner,0
1943,109,Robert Horry,Robert,Horry,0
1944,77060,Ed Horton,Ed,Horton,0
1945,1629659,Talen Horton-Tucker,Talen,Horton-Tucker,1
1946,77061,Wilmer Hosket,Wilmer,Hosket,0
1947,77062,Bob Houbregs,Bob,Houbregs,0
1948,2067,Eddie House,Eddie,House,0
1949,1627863,Danuel House Jr.,Danuel,House Jr.,1
1950,1631216,Caleb Houstan,Caleb,Houstan,1
1951,275,Allan Houston,Allan,Houston,0
1952,780,Byron Houston,Byron,Houston,0
1953,77064,Tom Hovasse,Tom,Hovasse,0
1954,77065,Brian Howard,Brian,Howard,0
1955,2730,Dwight Howard,Dwight,Howard,0
1956,77066,Greg Howard,Greg,Howard,0
1957,2572,Josh Howard,Josh,Howard,0
1958,436,Juwan Howard,Juwan,Howard,0
1959,1630210,Markus Howard,Markus,Howard,0
1960,77067,Mo Howard,Mo,Howard,0
1961,77069,Otis Howard,Otis,Howard,0
1962,1128,Stephen Howard,Stephen,Howard,0
1963,1629739,William Howard,William,Howard,0
1964,77070,Bailey Howell,Bailey,Howell,0
1965,77072,Bob Hubbard,Bob,Hubbard,0
1966,77071,Phil Hubbard,Phil,Hubbard,0
1967,1631309,Trevor Hudgins,Trevor,Hudgins,1
1968,201991,Lester Hudson,Lester,Hudson,0
1969,77074,Lou Hudson,Lou,Hudson,0
1970,1607,Troy Hudson,Troy,Hudson,0
1971,1626273,Marcelo Huertas,Marcelo,Huertas,0
1972,1628989,Kevin Huerter,Kevin,Huerter,1
1973,203962,Josh Huestis,Josh,Huestis,0
1974,1630643,Jay Huff,Jay,Huff,1
1975,1572,Nate Huffman,Nate,Huffman,0
1976,77076,Alfredrick Hughes,Alfredrick,Hughes,0
1977,77077,Eddie Hughes,Eddie,Hughes,0
1978,1630190,Elijah Hughes,Elijah,Hughes,0
1979,77078,Kim Hughes,Kim,Hughes,0
1980,1716,Larry Hughes,Larry,Hughes,0
1981,1965,Rick Hughes,Rick,Hughes,0
1982,203133,Robbie Hummel,Robbie,Hummel,0
1983,77080,John Hummer,John,Hummer,0
1984,2415,Ryan Humphrey,Ryan,Humphrey,0
1985,1629353,Isaac Humphries,Isaac,Humphries,0
1986,77081,Jay Humphries,Jay,Humphries,0
1987,2743,Kris Humphries,Kris,Humphries,0
1988,77082,Rod Hundley,Rod,Hundley,0
1989,1630624,Feron Hunt,Feron,Hunt,0
1990,2599,Brandon Hunter,Brandon,Hunter,0
1991,77083,Cedric Hunter,Cedric,Hunter,0
1992,201805,Chris Hunter,Chris,Hunter,0
1993,1629631,De'Andre Hunter,De'Andre,Hunter,1
1994,77084,Les Hunter,Les,Hunter,0
1995,283,Lindsey Hunter,Lindsey,Hunter,0
1996,201629,Othello Hunter,Othello,Hunter,0
1997,1626154,RJ Hunter,RJ,Hunter,0
1998,2212,Steven Hunter,Steven,Hunter,0
1999,1626205,Vincent Hunter,Vincent,Hunter,0
2000,310,Bobby Hurley,Bobby,Hurley,0
2001,77086,Roy Hurley,Roy,Hurley,0
2002,77087,Geoff Huston,Geoff,Huston,0
2003,77088,Paul Huston,Paul,Huston,0
2004,77089,Mel Hutchins,Mel,Hutchins,0
2005,1628990,Chandler Hutchison,Chandler,Hutchison,0
2006,77090,Joe Hutton,Joe,Hutton,0
2007,77091,Greg Hyder,Greg,Hyder,0
2008,1630538,Bones Hyland,Bones,Hyland,1
2009,77092,Marc Iavaroni,Marc,Iavaroni,0
2010,201586,Serge Ibaka,Serge,Ibaka,1
2011,2738,Andre Iguodala,Andre,Iguodala,1
2012,980,Zydrunas Ilgauskas,Zydrunas,Ilgauskas,0
2013,101148,Mile Ilic,Mile,Ilic,0
2014,101141,Ersan Ilyasova,Ersan,Ilyasova,0
2015,77093,Darrall Imhoff,Darrall,Imhoff,0
2016,77094,Tom Ingelsby,Tom,Ingelsby,0
2017,204060,Joe Ingles,Joe,Ingles,1
2018,203996,Damien Inglis,Damien,Inglis,0
2019,201281,Andre Ingram,Andre,Ingram,0
2020,1627742,Brandon Ingram,Brandon,Ingram,1
2021,77095,Joel Ingram,Joel,Ingram,0
2022,77096,Byron Irvin,Byron,Irvin,0
2023,202681,Kyrie Irving,Kyrie,Irving,1
2024,1628371,Jonathan Isaac,Jonathan,Isaac,1
2025,77097,Dan Issel,Dan,Issel,0
2026,77098,Mike Iuzzolino,Mike,Iuzzolino,0
2027,947,Allen Iverson,Allen,Iverson,0
2028,1631093,Jaden Ivey,Jaden,Ivey,1
2029,2767,Royal Ivey,Royal,Ivey,0
2030,1628411,Wes Iwundu,Wes,Iwundu,0
2031,101127,Jarrett Jack,Jarrett,Jack,0
2032,1628935,Aaron Jackson,Aaron,Jackson,0
2033,77099,Al Jackson,Al,Jackson,0
2034,1517,Bobby Jackson,Bobby,Jackson,0
2035,202132,Cedric Jackson,Cedric,Jackson,0
2036,201616,Darnell Jackson,Darnell,Jackson,0
2037,1627743,Demetrius Jackson,Demetrius,Jackson,0
2038,1628402,Frank Jackson,Frank,Jackson,1
2039,77101,Greg Jackson,Greg,Jackson,0
2040,1630543,Isaiah Jackson,Isaiah,Jackson,1
2041,1114,Jaren Jackson,Jaren,Jackson,0
2042,1983,Jermaine Jackson,Jermaine,Jackson,0
2043,754,Jim Jackson,Jim,Jackson,0
2044,1628367,Josh Jackson,Josh,Jackson,0
2045,1628382,Justin Jackson,Justin,Jackson,1
2046,77103,Lucious Jackson,Lucious,Jackson,0
2047,2739,Luke Jackson,Luke,Jackson,0
2048,1531,Marc Jackson,Marc,Jackson,0
2049,349,Mark Jackson,Mark,Jackson,0
2050,77104,Michael Jackson,Michael,Jackson,0
2051,77105,Myron Jackson,Myron,Jackson,0
2052,77106,Phil Jackson,Phil,Jackson,0
2053,203510,Pierre Jackson,Pierre,Jackson,0
2054,1631245,Quenton Jackson,Quenton,Jackson,1
2055,77107,Ralph Jackson,Ralph,Jackson,0
2056,1872,Randell Jackson,Randell,Jackson,0
2057,202704,Reggie Jackson,Reggie,Jackson,1
2058,77109,Stanley Jackson,Stanley,Jackson,0
2059,1536,Stephen Jackson,Stephen,Jackson,0
2060,77100,Tony Jackson,Tony,Jackson,0
2061,77110,Tracy Jackson,Tracy,Jackson,0
2062,77111,Wardell Jackson,Wardell,Jackson,0
2063,1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,1
2064,77112,Winfred Jacobs,Winfred,Jacobs,0
2065,2418,Casey Jacobsen,Casey,Jacobsen,0
2066,1734,Sam Jacobson,Sam,Jacobson,0
2067,77114,Dave Jamerson,Dave,Jamerson,0
2068,77115,Aaron James,Aaron,James,0
2069,203108,Bernard James,Bernard,James,0
2070,202345,Damion James,Damion,James,0
2071,77116,Gene James,Gene,James,0
2072,1080,Henry James,Henry,James,0
2073,1744,Jerome James,Jerome,James,0
2074,1629713,Justin James,Justin,James,0
2075,2544,LeBron James,LeBron,James,1
2076,2229,Mike James,Mike,James,0
2077,1628455,Mike James,Mike,James,0
2078,1906,Tim James,Tim,James,0
2079,1712,Antawn Jamison,Antawn,Jamison,0
2080,1942,Harold Jamison,Harold,Jamison,0
2081,77120,John Janisch,John,Janisch,0
2082,77122,Howie Janotta,Howie,Janotta,0
2083,2060,Marko Jaric,Marko,Jaric,0
2084,77123,Tony Jaros,Tony,Jaros,0
2085,1630610,DeJon Jarreau,DeJon,Jarreau,0
2086,101180,Sarunas Jasikevicius,Sarunas,Jasikevicius,0
2087,201605,Nathan Jawai,Nathan,Jawai,0
2088,77125,Buddy Jeannette,Buddy,Jeannette,0
2089,77126,Abdul Jeelani,Abdul,Jeelani,0
2090,2423,Chris Jefferies,Chris,Jefferies,0
2091,201785,Othyus Jeffers,Othyus,Jeffers,0
2092,2744,Al Jefferson,Al,Jefferson,0
2093,1628518,Amile Jefferson,Amile,Jefferson,0
2094,203928,Cory Jefferson,Cory,Jefferson,0
2095,200971,Dontell Jefferson,Dontell,Jefferson,0
2096,2210,Richard Jefferson,Richard,Jefferson,0
2097,1629610,DaQuan Jeffries,DaQuan,Jeffries,1
2098,2407,Jared Jeffries,Jared,Jeffries,0
2099,202724,Charles Jenkins,Charles,Jenkins,0
2100,2798,Horace Jenkins,Horace,Jenkins,0
2101,203098,John Jenkins,John,Jenkins,0
2102,201943,Brandon Jennings,Brandon,Jennings,0
2103,24,Keith Jennings,Keith,Jennings,0
2104,1137,Chris Jent,Chris,Jent,0
2105,77129,Les Jepsen,Les,Jepsen,0
2106,201973,Jonas Jerebko,Jonas,Jerebko,0
2107,1629660,Ty Jerome,Ty,Jerome,1
2108,201998,Curtis Jerrells,Curtis,Jerrells,0
2109,203511,Grant Jerrett,Grant,Jerrett,0
2110,200817,Pooh Jeter,Pooh,Jeter,0
2111,1630198,Isaiah Joe,Isaiah,Joe,1
2112,2639,Britton Johnsen,Britton,Johnsen,0
2113,200792,Alexander Johnson,Alexander,Johnson,0
2114,1628993,Alize Johnson,Alize,Johnson,1
2115,101161,Amir Johnson,Amir,Johnson,0
2116,77131,Andy Johnson,Andy,Johnson,0
2117,1533,Anthony Johnson,Anthony,Johnson,0
2118,202356,Armon Johnson,Armon,Johnson,0
2119,77132,Arnie Johnson,Arnie,Johnson,0
2120,422,Avery Johnson,Avery,Johnson,0
2121,1629168,BJ Johnson,BJ,Johnson,0
2122,1627744,Brice Johnson,Brice,Johnson,0
2123,77130,Buck Johnson,Buck,Johnson,0
2124,1629661,Cameron Johnson,Cameron,Johnson,1
2125,201291,Carldell Johnson,Carldell,Johnson,0
2126,77133,Charlie Johnson,Charlie,Johnson,0
2127,202419,Chris Johnson,Chris,Johnson,0
2128,203187,Chris Johnson,Chris,Johnson,0
2129,77135,Clay Johnson,Clay,Johnson,0
2130,77136,Clemon Johnson,Clemon,Johnson,0
2131,1626177,Dakari Johnson,Dakari,Johnson,0
2132,683,Darryl Johnson,Darryl,Johnson,0
2133,77138,Dave Johnson,Dave,Johnson,0
2134,77139,David Johnson,David,Johnson,0
2135,1630525,David Johnson,David,Johnson,0
2136,1746,DeMarco Johnson,DeMarco,Johnson,0
2137,77141,Dennis Johnson,Dennis,Johnson,0
2138,2035,DerMarr Johnson,DerMarr,Johnson,0
2139,698,Eddie Johnson,Eddie,Johnson,0
2140,77144,Eddie Johnson,Eddie,Johnson,0
2141,77145,Eric Johnson,Eric,Johnson,0
2142,911,Ervin Johnson,Ervin,Johnson,0
2143,77146,Frank Johnson,Frank,Johnson,0
2144,77147,George Johnson,George,Johnson,0
2145,77148,George Johnson,George,Johnson,0
2146,77149,George Johnson,George,Johnson,0
2147,77150,Gus Johnson,Gus,Johnson,0
2148,77151,Harold Johnson,Harold,Johnson,0
2149,201274,Ivan Johnson,Ivan,Johnson,0
2150,202707,JaJuan Johnson,JaJuan,Johnson,0
2151,1630552,Jalen Johnson,Jalen,Johnson,1
2152,201949,James Johnson,James,Johnson,1
2153,2207,Joe Johnson,Joe,Johnson,0
2154,77152,John Johnson,John,Johnson,0
2155,77153,Kannard Johnson,Kannard,Johnson,0
2156,1629640,Keldon Johnson,Keldon,Johnson,1
2157,2256,Ken Johnson,Ken,Johnson,0
2158,77154,Ken Johnson,Ken,Johnson,0
2159,1630553,Keon Johnson,Keon,Johnson,1
2160,134,Kevin Johnson,Kevin,Johnson,0
2161,913,Larry Johnson,Larry,Johnson,0
2162,77156,Larry Johnson,Larry,Johnson,0
2163,77158,Lee Johnson,Lee,Johnson,0
2164,2669,Linton Johnson,Linton,Johnson,0
2165,77159,Lynbert Johnson,Lynbert,Johnson,0
2166,77142,Magic Johnson,Magic,Johnson,0
2167,77160,Marques Johnson,Marques,Johnson,0
2168,77168,Mickey Johnson,Mickey,Johnson,0
2169,77161,Neil Johnson,Neil,Johnson,0
2170,203910,Nick Johnson,Nick,Johnson,0
2171,77162,Ollie Johnson,Ollie,Johnson,0
2172,204179,Omari Johnson,Omari,Johnson,0
2173,203111,Orlando Johnson,Orlando,Johnson,0
2174,77163,Reggie Johnson,Reggie,Johnson,0
2175,77164,Rich Johnson,Rich,Johnson,0
2176,77165,Ron Johnson,Ron,Johnson,0
2177,1626169,Stanley Johnson,Stanley,Johnson,1
2178,77166,Steffond Johnson,Steffond,Johnson,0
2179,77134,Steve Johnson,Steve,Johnson,0
2180,201234,Trey Johnson,Trey,Johnson,0
2181,204020,Tyler Johnson,Tyler,Johnson,0
2182,77167,Vinnie Johnson,Vinnie,Johnson,0
2183,202325,Wesley Johnson,Wesley,Johnson,0
2184,203130,Darius Johnson-Odom,Darius,Johnson-Odom,0
2185,77170,Nate Johnston,Nate,Johnston,0
2186,77169,Neil Johnston,Neil,Johnston,0
2187,77171,Jim Johnstone,Jim,Johnstone,0
2188,203999,Nikola Jokic,Nikola,Jokic,1
2189,77172,Howie Jolliff,Howie,Jolliff,0
2190,2264,Alvin Jones,Alvin,Jones,0
2191,77173,Anthony Jones,Anthony,Jones,0
2192,77174,Askia Jones,Askia,Jones,0
2193,77180,Bill Jones,Bill,Jones,0
2194,77193,Bobby Jones,Bobby,Jones,0
2195,200784,Bobby Jones,Bobby,Jones,0
2196,77175,Caldwell Jones,Caldwell,Jones,0
2197,1630637,Carlik Jones,Carlik,Jones,1
2198,279,Charles Jones,Charles,Jones,0
2199,77178,Charles Jones,Charles,Jones,0
2200,1869,Charles R. Jones,Charles R.,Jones,0
2201,2563,Dahntay Jones,Dahntay,Jones,0
2202,1627745,Damian Jones,Damian,Jones,1
2203,1800,Damon Jones,Damon,Jones,0
2204,203199,DeQuan Jones,DeQuan,Jones,0
2205,202346,Dominique Jones,Dominique,Jones,0
2206,963,Dontae' Jones,Dontae',Jones,0
2207,101204,Dwayne Jones,Dwayne,Jones,0
2208,77182,Dwight Jones,Dwight,Jones,0
2209,77183,Earl Jones,Earl,Jones,0
2210,224,Eddie Jones,Eddie,Jones,0
2211,77184,Edgar Jones,Edgar,Jones,0
2212,2410,Fred Jones,Fred,Jones,0
2213,1630529,Herbert Jones,Herbert,Jones,1
2214,77185,Jake Jones,Jake,Jones,0
2215,1627883,Jalen Jones,Jalen,Jones,0
2216,2592,James Jones,James,Jones,0
2217,1629203,Jemerrio Jones,Jemerrio,Jones,0
2218,77186,Jimmy Jones,Jimmy,Jones,0
2219,77187,Johnny Jones,Johnny,Jones,0
2220,1908,Jumaine Jones,Jumaine,Jones,0
2221,77188,K.C. Jones,K.C.,Jones,0
2222,1630539,Kai Jones,Kai,Jones,1
2223,203158,Kevin Jones,Kevin,Jones,0
2224,77200,Larry Jones,Larry,Jones,0
2225,77189,Major Jones,Major,Jones,0
2226,2891,Mark Jones,Mark,Jones,0
2227,90000,Mark Jones,Mark,Jones,0
2228,1630222,Mason Jones,Mason,Jones,0
2229,77195,Nick Jones,Nick,Jones,0
2230,77191,Ozell Jones,Ozell,Jones,0
2231,461,Popeye Jones,Popeye,Jones,0
2232,77192,Rich Jones,Rich,Jones,0
2233,77194,Robin Jones,Robin,Jones,0
2234,77196,Sam Jones,Sam,Jones,0
2235,2652,Shelton Jones,Shelton,Jones,0
